rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
132,"spotify:track:3ZGkdrigbWXLgHungXfZkt","Junior H, Luis R Conriquez","Los Botones Azules","WEA Latina",121,121,5,"16960"
133,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",1,144,105,"16958"
134,"spotify:track:4HAtRUbOtuIkvTSUhDr8sV","Marco Antonio Solís","La Venia Bendita","Fonovisa",134,-1,2,"16884"
135,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",19,136,77,"16869"
136,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",44,123,113,"16859"
137,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",79,145,22,"16765"
138,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",79,149,38,"16724"
139,"spotify:track:0aZnyTWJNgdzYoOiaW8HKG","KAROL G","200 COPAS","UMLE - Latino",69,159,43,"16722"
140,"spotify:track:1Vy7WUJubV9JEoebuJ9dfe","Marco Antonio Solís","Más Que Tu Amigo","Fonovisa",140,-1,4,"16715"
141,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",2,135,48,"16672"
142,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",31,140,31,"16664"
143,"spotify:track:7E9GeFGfjXw9LAI4ay6rsw","Grupo Firme, Carin Leon","El Tóxico","Music VIP Entertainment Inc",29,125,71,"16542"
144,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",6,147,131,"16501"
145,"spotify:track:4bF2y8rR7GUjrd5LNEvej3","Ingratax","París","Room28",12,183,46,"16481"
146,"spotify:track:0xP1jMShc6eMHdywvVSnjL","Marco Antonio Solís","Invéntame","UMG Recordings, Inc.",146,-1,1,"16387"
147,"spotify:track:3XjN0mvFkQp1FMVM9Ro5hm","Daddy Yankee","RUMBATÓN","Republic Records",14,141,10,"16356"
148,"spotify:track:1WvrDdouh6C51In1SdATbq","KAROL G","BICHOTA","UMLE - Latino",2,168,84,"16329"
149,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",119,196,12,"16302"
150,"spotify:track:3GaGWoU1KfVqgl7vnRHP55","C. Tangana","Demasiadas Mujeres","Sony Music Entertainment",59,124,15,"16300"
