rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
159,"spotify:track:2F5RaL5gh6tBFyAVudaIqs","Ren Ran","无人之岛","北京千和世纪文化传播有限公司",20,141,99,"48134"
160,"spotify:track:2BgEsaKNfHUdlh97KmvFyo","Anne-Marie","2002","Atlantic Records UK",4,155,197,"48130"
161,"spotify:track:2m6Ko3CY1qXNNja8AlugNc","Troye Sivan","Angel Baby","EMI Recorded Music Australia Pty Ltd",52,149,14,"47503"
162,"spotify:track:3mlhL89QcpXvBToauLckRG","Ricky Hsiao","查某囡仔","Universal Music Taiwan",162,193,2,"47333"
163,"spotify:track:4q23m63fIpZrfqqFwYqtHW","Kimberley Chen, Flesh Juicer","愛你 - 超深情版","ChynaHouse Digital Co. Ltd",147,147,2,"47231"
164,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,166,153,"47206"
165,"spotify:track:5eDJH4MfpRQM9S9WTiu7yU","队长, 黃禮格","11 (with Hooleeger)","Sony Music Entertainment",122,145,16,"47190"
166,"spotify:track:1bkvGbgK4HU8B7Ue4k7O7I","G.E.M.","光年之外 (電影 《Passengers》 中國區主題曲)","Hummingbird Music Ltd.",17,168,283,"47147"
167,"spotify:track:5Av3flFGhQPu960OvjeNhm","SEVENTEEN","March","PLEDIS Entertainment",167,-1,1,"47009"
168,"spotify:track:2rwJP8OEao5y3xexw52HfD","SEVENTEEN","Shadow","PLEDIS Entertainment",168,-1,1,"46993"
169,"spotify:track:5zFglKYiknIxks8geR8rcL","Maroon 5, Megan Thee Stallion","Beautiful Mistakes (feat. Megan Thee Stallion)","Interscope Records*",18,162,65,"46931"
170,"spotify:track:3mAc5QY56d5Zl1MbvnWybK","Pika Chiu","太陽","邱振哲音樂工作室",3,146,140,"46770"
171,"spotify:track:1rjUBUTswCkN8DIBxkgjJs","高爾宣 OSN","Why You Gonna Lie","史科特音樂股份有限公司 SKR Co., Ltd.",3,180,167,"46727"
172,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,165,207,"46665"
173,"spotify:track:60ReNXcPcsVFd7nUuQw5HZ","Official HIGE DANdism","Mixed Nuts","IRORI Records",148,169,7,"46137"
174,"spotify:track:1nahzW3kfMuwReTka28tH5","Justin Bieber","Hold On","RBMG/Def Jam",6,173,61,"45958"
175,"spotify:track:4ezCayon5X4bTBj6ztNlDH","Yoga Lin","兜圈 (偶像劇「必娶女人」片尾曲)","HIM International Music Inc.",12,161,140,"45767"
176,"spotify:track:1pbb71pOKB5iqfkju4NmPj","space x","0321","北京千和世纪文化传播有限公司",14,159,28,"45686"
177,"spotify:track:4HiC3ulkTgbEcYYsSuR6PO","Kenny Loggins","Danger Zone - From ""Top Gun"" Original Soundtrack","Columbia",177,-1,1,"45536"
178,"spotify:track:5vqYJFxGOZ2nfdR1YpwI74","Ren Ran","后继者","北京千和世纪文化传播有限公司",100,-1,36,"45359"
179,"spotify:track:0OXINTkSPTozv82CWvDbTa","冰球樂團","醉後喜歡我","Pourquoi Pas Music Limited",126,-1,4,"45215"
180,"spotify:track:2KdKh9vHbKW0tZLqtpxxI0","Justin Bieber, Don Toliver","Honest (feat. Don Toliver)","Justin Bieber 2021 PS/ Def Jam",48,137,5,"44930"
181,"spotify:track:3kwqNLXvsjSrIXbVsRBj8q","Jay Chou","七里香","JVR",181,-1,1,"44918"
182,"spotify:track:09hpKZJxqSY7x2eDZKIuvI","理想混蛋 雞丁","你留給我的遺憾無以名狀","何樂音樂有限公司",158,181,3,"44868"
183,"spotify:track:3Uo7WG0vmLQ07WB4BDwy7D","Taylor Swift","willow","Taylor Swift",6,183,64,"44862"
184,"spotify:track:5bplR1ESzNn6Q7RlFQIvhd","司南","冬眠","四川动听音乐",105,-1,24,"44661"
185,"spotify:track:2oBMZYteeO8DyXV9gDx6Za","Red Velvet","Feel My Rhythm","SM Entertainment",19,-1,10,"44501"
186,"spotify:track:5jbC5gnLRAafNuadQU0QB8","大籽","白月光与朱砂痣","鲸鱼向海",13,177,61,"44499"
187,"spotify:track:1p8XXEIjVHIqS6EKXG5qhb","163 braces","OIK","Sound of Tomorrow Ltd.",126,160,14,"44299"
188,"spotify:track:25pWemriUQVrZ3yIiS2IBf","Eason Chan","十年","EEG",66,178,114,"44170"
