rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
94,"spotify:track:1FlL8ycld6uVDDyhV7P5FA","Rauw Alejandro","Cúrame","Sony Music Latin/Duars Entertainment",15,97,44,"38458"
95,"spotify:track:5i82o3878xCPNCUK8VIeqX","Los Ángeles Azules, Nicki Nicole","Otra Noche","UMLE - Disa",95,128,20,"38158"
96,"spotify:track:2TzkIzgzIHhewMxyh1u4hh","Kevin Kaarl","Vámonos a Marte","Kevin Kaarl",95,116,11,"37699"
97,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",71,71,2,"37548"
98,"spotify:track:2Y1qcW4b9aVRnX1fHaVvxY","Los Mier","Te Amo","Int'l Latin America",37,98,26,"37296"
99,"spotify:track:5jt25aFjW2kNoBqaEVaz5W","Mora, Feid","LA INOCENTE","Rimas Entertainment LLC",83,101,8,"37043"
100,"spotify:track:5YBvKoQDMAd7IjonxPQYFN","Sech","Noche de Teteo","Rich Music",100,138,2,"36219"
101,"spotify:track:2BEcap3xJtmiPaHKyfQi4e","Rvssian, Rauw Alejandro, Chris Brown","Nostálgico","Sony Music Latin",15,82,38,"36090"
102,"spotify:track:6f9wNWLVMRX9QbsStbaI4Q","Binomio de Oro de América","Si Tu Amor No Vuelve","Codiscos",50,110,129,"35709"
103,"spotify:track:3GaGWoU1KfVqgl7vnRHP55","C. Tangana","Demasiadas Mujeres","Sony Music Entertainment",53,99,15,"35265"
104,"spotify:track:3KJ3opyV29269SXkPrc19l","Bad Bunny","120","Rimas Entertainment LLC",18,107,47,"35253"
105,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God) - 2018 Remaster","Rhino",105,-1,1,"35074"
106,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,86,102,"34794"
107,"spotify:track:3SgybTfx3GWHAcjhK9iPmz","Jossef, Jamby El Favo, Eix","Persia - Remix","JR Records, LLC",6,79,54,"34732"
108,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",5,109,79,"33897"
109,"spotify:track:3QorC3YeHA1zuGHwGCmBja","Binomio de Oro de América","Olvídala","Codiscos",56,121,152,"33833"
110,"spotify:track:7LSdAF6AUKmcsUTy3747rh","Binomio de Oro de América","Niña Bonita","Codiscos",29,112,139,"33781"
111,"spotify:track:77dMSg2VHi2wwXjXNrmcrZ","Paulo Londra, Lenny Tavárez","Nena Maldición (feat. Lenny Tavárez)","WEA Latina",2,111,211,"33193"
112,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",40,131,36,"33192"
113,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",1,125,118,"33165"
114,"spotify:track:57Ba26w9eoXx8BBUNgRNLV","Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","2020 Superiority | Powered by GLAD EMPIRE, LLC",16,92,194,"33133"
115,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",55,118,29,"32912"
116,"spotify:track:655JkvIwu2rDCaD1hPf04g","Sebastian Yatra, Myke Towers","Pareja Del Año","UMLE - Latino",2,119,59,"32289"
117,"spotify:track:2n7ohqg1s68ToAHh4u9mcW","Bad Bunny","Vete","Rimas Entertainment LLC",5,148,132,"32166"
118,"spotify:track:1uK5rDY3BnikyG0sl3tPpc","Sofía Reyes, Maria Becerra","Marte","WEA Latina",102,122,15,"32082"
119,"spotify:track:4R8BJggjosTswLxtkw8V7P","Jhay Cortez, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",4,129,159,"32013"
120,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",82,156,28,"31853"
121,"spotify:track:3pm4XtcsRIFFtH2UErk62R","Yandel, Bad Bunny","CANCIÓN CON YANDEL","Rimas Entertainment LLC",3,134,108,"31785"
122,"spotify:track:5jW3rF4URMdK7tO2xjS5EI","Paulo Londra","Tal Vez","WEA Latina",1,123,165,"31729"
123,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",30,137,29,"31612"
124,"spotify:track:0akyEssGRVHstqCSWXusJL","Ed Maverick","Fuentes de Ortiz","Universal Music Mexico",124,158,11,"31393"
125,"spotify:track:3xv8JksRyqHa1lwkM9xvJf","Anuel AA, Myke Towers, Jhay Cortez","Súbelo","Real Hasta La Muerte, LLC",22,117,28,"31339"
126,"spotify:track:6D2TCm4nf5nxAcdGJ7w3QP","J Balvin, Maria Becerra","Qué Más Pues?","Sueños Globales, LLC",4,113,53,"31304"
127,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",56,136,37,"31078"
128,"spotify:track:2XIc1pqjXV3Cr2BQUGNBck","Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","Rimas Entertainment LLC",2,126,79,"31029"
129,"spotify:track:6uvh0In7u1Xn4HgxOfAn8O","Harry Styles","Matilda","Columbia",84,84,2,"30935"
130,"spotify:track:6hFwju6M40CKovKBPu5IpY","Jovem Dionisio","ACORDA PEDRINHO","Jovem Dionisio",130,-1,1,"30845"
131,"spotify:track:2Asa5boIOZADugCzoy0lRS","Bhavi, Bizarrap","PUFF","Columbia",131,-1,1,"30770"
132,"spotify:track:7INDea2qgB7TlUgpux3hsg","Feid","Castigo","UMLE - Latino",132,-1,1,"30028"
133,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",35,-1,52,"30008"
134,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",11,140,108,"30003"
135,"spotify:track:7IbDpOVisfNkYWR07l1Y5U","Binomio de Oro de América","Como Te Olvido","Codiscos",39,146,21,"29987"
136,"spotify:track:20jSoyCuEIjuq9eKCYHpLK","Binomio de Oro de América","Me Ilusione","Codiscos",74,145,138,"29896"
137,"spotify:track:6WfxIJKmYRSpsBJv0tEAKX","Rauw Alejandro","MUSEO","Sony Music Latin/Duars Entertainment",133,133,4,"29876"
138,"spotify:track:7k3qWn8D43a5ISa3x8lJux","Anuel AA","¿Qué Nos Pasó?","Real Hasta La Muerte, LLC",138,-1,1,"29793"
139,"spotify:track:2YZDh5CecWx0qlFiTvqVQ9","Justin Quiles","Colorín Colorado","WEA Latina",28,124,33,"29663"
140,"spotify:track:0R7DSnSibvuE4PEHqUayqf","Plan B","Es un Secreto","Pina Records",136,153,89,"29542"
141,"spotify:track:27RSJHEA99Y0Vsow7nA37A","Sech, Jhay Cortez","911 - Remix","Rich Music",8,120,47,"29386"
142,"spotify:track:6HXvazdtAr9hy0kThzxrE3","Oscu, Nobeat","Numero 1","1.8M",116,132,4,"29263"
143,"spotify:track:5A1vGSsqw0UQCBxHOyPOjG","FMK, Tiago PZK, Mau y Ricky","Prende la Cámara RMX","Columbia",76,141,11,"29181"
144,"spotify:track:5Us3svqTvNAdnQfEYfoL5g","LIT killah","La Trampa es Ley","WEA Latina",23,144,16,"28876"
145,"spotify:track:7CFcADHXs2wjUxNyyoScEn","Binomio de Oro de América","Quiero que seas mi estrella","Codiscos",71,155,118,"28603"
146,"spotify:track:704LUEih663hiE3CnyUrFW","KAROL G","SEJODIOTO","UMLE - Latino",51,115,36,"28355"
147,"spotify:track:3XjN0mvFkQp1FMVM9Ro5hm","Daddy Yankee","RUMBATÓN","Republic Records",71,139,10,"28270"
148,"spotify:track:0kRJ3rwE3rTDJGnGO4HmoD","El Jordan 23, Standly","Bailando","Los Patos Feos Inc.",116,143,6,"28210"
149,"spotify:track:4f49sFQko7jHLEFd3tCf5p","Don Omar","Ojitos Chiquitos","UMLE - Machete",44,166,241,"28034"
150,"spotify:track:0EFxJw34fK8DWlTxx9qYeW","Blessd","Instagram","WEA Latina",145,147,4,"27983"
151,"spotify:track:1MfqPCs3Y722VK6zkWZ98Z","Ñejo & Dalmata","Pasarela","Urban Music",132,174,96,"27946"
152,"spotify:track:5DeEkrd5JZadgjv0xL2GA9","Cumbia Juan","Me Volví a Enamorar","Inter Music",63,160,104,"27726"
153,"spotify:track:5oH4DQAuu1J1800RzUsBWa","PSY, SUGA","That That (prod. & feat. SUGA of BTS)","P NATION",42,135,5,"27709"
154,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",1,150,46,"27577"
155,"spotify:track:0LKu09Iq053CEUZ5ktQEWc","Maluma, Feid","Mojando Asientos (feat. Feid)","Sony Music Latin",98,114,9,"27359"
156,"spotify:track:63GTuNSVLynH3n3PdqObgd","TINI, Beéle","Fantasi","Sony Music Latin",118,-1,9,"27262"
157,"spotify:track:189ZkWdzkPWrNy5HmGW4XA","Los Verduleros","Amor Platonico","Paraguay Music",62,151,139,"27118"
158,"spotify:track:6dZozoP2G96tDz8YwWtu2y","Los Byby's","Te Extraño, Te Olvido, Te Amo","Universal Music Mexico",85,154,24,"27079"
159,"spotify:track:1JpzJfxjHGFUyTHXLZidok","Ryan Castro, Feid","Monastery","UMLE - Latino",115,163,25,"27000"
160,"spotify:track:1fKFxmSByZfjwVSbq0PHye","Ke Personajes","Si No Te Tengo / Ángel / Aquello Que Pasó","Ke Personajes",100,161,19,"26940"
161,"spotify:track:7dniUnDWDCZn9V7iT2dAhl","Los Byby's","En Tus Manos","Universal Music Mexico",80,152,19,"26783"
162,"spotify:track:6ioupaJ387IxHQC9RSHMar","Pure Negga, Ziko","Cnv Sound, Vol. 14","Pure Nigga",162,175,3,"26595"
163,"spotify:track:51Zw1cKDgkad0CXv23HCMU","Harry Styles","Daylight","Columbia",105,105,2,"26531"
164,"spotify:track:1xqbfjRuUw0ot43wgBuVkt","Jhay Cortez","Sensual Bebé","N&E Entertainment LLC",77,159,12,"25978"
165,"spotify:track:3E8xyYdIPpiH2wNEozE68I","Standly","Pégate","Standly",141,171,6,"25852"
166,"spotify:track:7hynhxDoDpgMIV12JuVtNa","J Balvin, Bad Bunny, Marciano Cantero","UN PESO","Universal Music Latino / Rimas",30,176,78,"25836"
167,"spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK","Gera MX, Christian Nodal","Botella Tras Botella","Virgin Music México",5,189,49,"25628"
168,"spotify:track:012cYVnGDH4YYAyKhSdIus","Binomio de Oro de América","Me Vas A Extrañar","Codiscos",62,183,73,"25519"
169,"spotify:track:44EcdbANmj0h8hEmcpUq7R","Eddy Lover, La Factoria","Perdóname","PanamaMusic",169,-1,12,"25416"
170,"spotify:track:71iAechwVKGu26pahzFL0k","Morat","Cuando Nadie Ve","Universal Music Spain S.L.",87,185,53,"25402"
171,"spotify:track:3za3hxbolwmy9AeUpWzuRE","TINI, Morat","Consejo de Amor","Hollywood Records",171,-1,2,"25392"
172,"spotify:track:5kqNIqFjijuzvVLhuY9B8j","Bad Bunny","La Zona","Rimas Entertainment LLC",54,184,21,"25342"
173,"spotify:track:1mlGScrDQqHqmhdIqE8MmA","Morat, Juanes","Besos En Guerra","Universal Music Spain S.L.",91,167,62,"25151"
174,"spotify:track:7xABntVHfPeFk622h4VFqk","Noa - Noa","Me Extrañarás","WDTMusic",109,173,107,"25116"
175,"spotify:track:3i058E8uxTsYqJ5NWZzqSj","Harry Styles","Little Freak","Columbia",100,100,2,"25096"
176,"spotify:track:7AXs4wXAmR4t1SEdT0zbnR","DJ Lucas Beat, Paula Guilherme","Chora Bebezinho (Remix)","Mídia Hits",52,170,21,"25073"
177,"spotify:track:2grjdrZ1wGyoykMgDbnnFW","Samuray","Él Soy Yo","Universal Music Mexico",110,157,91,"24797"
178,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",80,197,28,"24797"
179,"spotify:track:2DB4DdfCFMw1iaR6JaR03a","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",179,-1,4,"24765"
180,"spotify:track:3ushwCdjpWNdSnZgRFU6Oc","Emilia","cuatro veinte","Sony Music Latin",127,169,7,"24681"
181,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",29,-1,45,"24362"
182,"spotify:track:5LYMamLv12UPbemOaTPyeV","Harry Styles","Music For a Sushi Restaurant","Columbia",94,94,2,"24337"
183,"spotify:track:5TMLavqGRKNxgzMBrVpC9R","zzoilo, Aitana","Mon Amour - Remix","Universal Music Spain S.L.",53,178,29,"24295"
184,"spotify:track:0Q2rV3z0CfWEIaqBDzbq1Z","Escucha!","Sera que nunca le sucedio","Hamster Records",146,192,46,"24261"
185,"spotify:track:7DhYjNLksXZhbRQeheAums","Bacilos","Caraluna","WEA Latina",140,-1,12,"24208"
186,"spotify:track:7JZ5mOTea5T4LH0UdwCsWx","Duki","TOP 5","DALE PLAY Records / SSJ Records",54,168,21,"24187"
187,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",109,-1,18,"24148"
188,"spotify:track:2FSGUA0gFgGeQdprjtGM2M","KAROL G, Mariah Angeliq","EL MAKINON","UMLE - Latino",6,182,62,"24124"
189,"spotify:track:30LBoQSk8gjcN0hWCWtdbF","Danny Ocean","Dembow","Atlantic Records",4,191,84,"24047"
190,"spotify:track:7256yGEwDkqs39TKHTeXik","Los Angeles De Charly","Me Volví A Acordar De Ti","Fonovisa",80,186,124,"24039"
191,"spotify:track:36TIklA7o1T0eXS83n1amI","Los Angeles De Charly","Que Levante La Mano","Fonovisa",81,188,113,"24001"
192,"spotify:track:4iaNmAvcZ6sPGvgZ6vQQdx","Quevedo, Linton","Ahora y Siempre","Quevedo",73,180,13,"23919"
193,"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","Bad Bunny","La Difícil","Rimas Entertainment LLC",3,195,90,"23698"
194,"spotify:track:0sTGOPkAIT5PvS5FxsoxI7","Jorge Acosta","Te Voy Amar","Beatclap",82,181,57,"23502"
195,"spotify:track:1PckUlxKqWQs3RlWXVBLw3","Lizzo","About Damn Time","Nice Life/Atlantic",195,-1,1,"23351"
196,"spotify:track:2qEoAz0i6yEz5dPggABcLH","Fuego, Manuel Turizo, Duki","Una Vaina Loca","Chosen Few/ WK Records",52,199,32,"23346"
197,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",57,177,70,"23334"
198,"spotify:track:3tHYpuF2eIc4pDrzIdNN3Y","Los Ángeles Azules, Pepe Aguilar","Ni Contigo, Ni Sin Ti","UMLE - Disa",11,-1,148,"23270"
199,"spotify:track:0XWWn8bfpir8M3YHq1h7uJ","Los inquietos del vallenato","Nunca Niegues Que Te Amo","Codiscos",152,-1,48,"23220"
200,"spotify:track:5uHAzGa4d9j35DEbhUwGhi","WOS","MELÓN VINO","DOGUITO Records / DALE PLAY Records",40,-1,34,"23185"
