rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
179,"spotify:track:0r6tglSiN3TZTyRMvMCR5B","Madrigal","Dip","Madrigal",43,153,31,"340793"
180,"spotify:track:5IaqRI0FLDMOdeSIMCNSCB","Dolu Kadehi Ters Tut","Yapma N'olursun","Dolu Kadehi Ters Tut",62,170,183,"336975"
181,"spotify:track:4LW7pZxqjg9y3W1k3tHCJv","Perdenin Ardındakiler","Beni Kendinden Kurtar","Yeşil Oda Yapım",22,166,128,"336354"
182,"spotify:track:63iNKo2rcW9LDEDTDUIDWO","Derya Uluğ","Kanunlar Gibi","DOĞAN MÜZİK YAPIM",11,-1,37,"336142"
183,"spotify:track:62ke5zFUJN6RvtXZgVH0F8","Paloma Faith","Only Love Can Hurt Like This","RCA Records Label",158,158,4,"335137"
184,"spotify:track:0OVHDxpCVbxobwNC4asBk1","Madrigal","Ne Zamandır Sendeyim","Madrigal",19,178,59,"334938"
185,"spotify:track:1qwQ1P3FwFouG1zTIBkGXU","Ayla Dikmen","Anlamazdın","MCC",111,171,22,"334506"
186,"spotify:track:3XeMdSHi48X0XsDHckDhIM","Contra","ıslak kum","667",4,199,80,"331552"
187,"spotify:track:1IfmI8k7GUykUXnKG6cvPB","Kolpa","Beni Aşka İnandır","PASAJ",187,-1,1,"331289"
188,"spotify:track:0d7qHnB6CNvn1UsO5i3ElE","Adamlar","Sarılırım Birine","GARAJ",41,177,164,"330567"
189,"spotify:track:4FiDkc2woxfDbfCoSqx6pq","Lvbel C5, Batuflex","HONG KONG","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",2,174,23,"328308"
190,"spotify:track:1bowbxqFetNltDUe3NtVL4","Yedinci Ev","Anlat Ona","ON SANATSAL ETKİNLİKLER",176,176,5,"327572"
191,"spotify:track:4lwfABJjnJYPIgLjuGiB63","Sertab Erener","Olsun","GNL",38,172,218,"326865"
192,"spotify:track:350aUOZhGtTOK1dQbQFKNc","Ezhel","Allah’ından Bul","StageArt Europe",1,-1,75,"324620"
193,"spotify:track:7x1GXk9sQb5vNzvB2yGzuk","Kum","Düşmanlarıma","Wovie",61,187,39,"324256"
194,"spotify:track:21gsq4esxsCV46ikMdqmaV","UZI","Düş Yakamdan","M.O.B. Entertainment",45,189,72,"323857"
195,"spotify:track:087cds8zjbUmokjg2jdMOp","Kaan Boşnak","Bırakma Kendini","Hayırsız",9,183,111,"323588"
196,"spotify:track:4L1ctj42sEuJ3MvO5lsXCJ","cakal, Reckol","PİŞMAN","Perros Blancos",50,173,30,"322889"
197,"spotify:track:6wwsGEHWTRtYaDOsAbq002","Emre Fel","Merhabalar","DBD",72,181,28,"322831"
198,"spotify:track:3klG6fu28FrU9nNcBNX1lv","Motive","MASAL","SAVANA",5,196,19,"322367"
199,"spotify:track:58LXONBewBn7XmEqG3D3TB","Zeynep Bastık","Marlon Brando","Hypers",16,-1,33,"320884"
200,"spotify:track:6wNy5pUtBrkqOqFo6hJmcl","Emir Can İğrek","Felfena","Hypers",4,198,13,"320456"
