rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
53,"spotify:track:7n7QAwwFJG7jOjxgACW1XC","Białas, Lanek","Grill u Gawrona","SBM Label",48,48,99,"404756"
54,"spotify:track:281o5SXjmCOop5bkRh6tgu","sanah, Grzegorz Turnau","Sen we śnie","Magic Records",4,57,9,"389753"
55,"spotify:track:5zq97EBupOTN1XOPX5ukRJ","PlanBe, Sir Mich","Bling Bling","WM Poland/WMI",38,56,14,"377274"
56,"spotify:track:3205ZtwMnzMBtr7GQZ1IbH","Ronnie Ferrari, korweta","Origami","ZPR Media",1,58,25,"376509"
57,"spotify:track:26l97lmrC7PPNInBw9THPU","Young Leosia","Rok Tygrysa","INTERNAZIOMALE",27,67,5,"373406"
58,"spotify:track:4huKZSBZ0UJt2RWwB8PEWU","mgng, MASNY BEN, MRGH.","COCO","gng",3,63,39,"369002"
59,"spotify:track:2lCq8c3uKMxbX6GwUNVXij","Kaz Bałagane, @atutowy","Numer o spodenkach krótkich","NARKOPOP",59,-1,1,"362004"
60,"spotify:track:5UZubwcBr5gKfGx2r8Ds8p","Gibbs, Kiełas","Piękny Świat","Universal Music Polska Sp. z o.o.",54,54,2,"359061"
61,"spotify:track:3ylASir5ydGFQMwbKnCqcN","Jacuś, Young Leosia","PIĄTEK WIECZÓR","Universal Music Polska Sp. z o.o.",8,55,11,"355299"
62,"spotify:track:5z1HXUQQvZCAzULKk3L4eX","Mata","MC","SBM Label",1,102,27,"350044"
63,"spotify:track:0IANgBgdiyhHg0gXdN8zdW","B.R.O","Jeszcze Będzie Pięknie","PROGRESS LABEL",60,76,5,"348995"
64,"spotify:track:17Tx4usaccaAWCFGGa3EQf","sanah, Artur Rojek","Tęsknię sobie","Magic Records",6,65,10,"348785"
65,"spotify:track:3QrkrDpopE53v2TMgnwaR9","Mata, Quebonafide, Malik Montana","Papuga","SBM Label",1,71,40,"346256"
66,"spotify:track:4gUKSmeJ7TNcVzHcsGxRKK","SB Maffija, GOMBAO 33, Pedro, francis","Łyk i buch","SBM Label",3,69,19,"342884"
67,"spotify:track:1utCnSKPuPx2YmaDj5WXkV","Pezet, Auer, Piotrek Lewandowski","Jan Paweł","Pezet",67,-1,1,"339351"
