rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
87,"spotify:track:2IMrzJTRHGndoUbM39QIJ7","shadowraze, GENJUTSU","1000-7","Союз Мьюзик",11,77,49,"33897"
88,"spotify:track:7GFeKobpFEF8PmecVHgJ3X","LAUD","2 дні","ENJOY! Records",60,72,11,"33715"
89,"spotify:track:7oRfFPcG7xoBFjjo6tqyiW","OBLADAET","MUTANT","Players Club Studio",89,-1,1,"33656"
90,"spotify:track:0fQ4uYwlzD6TYVobAoz8Qt","KALUSH, Jerry Heil","Хвилi (feat. Jerry Heil)","Columbia Local",48,62,12,"33602"
91,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",91,94,12,"33546"
92,"spotify:track:1xwDjxLlGNxXiHYqltJvpH","конец солнечных дней","дети немой страны","A+",61,90,35,"33512"
93,"spotify:track:2rowi7dF3AqhugMtAnvQmP","GONE.Fludd","TRAXXXMANIA","Sony Music Entertainment",1,88,34,"33420"
94,"spotify:track:5grohwSCKaYj35Ea8LjpUT","Motor'Rolla","Восьмий колір","Bog Da Nova Muzyka",80,89,11,"33068"
95,"spotify:track:7rvEwAILTqxBpdIyUifkE8","Miyagi & Andy Panda, Mav-d","Marmalade","Hajime Records",6,83,28,"33049"
96,"spotify:track:3ZKDhr5EaaVQLY82b3dMME","Arsen Mirzoyan","Вінні-Пух","Violet Music",96,155,8,"32621"
97,"spotify:track:5X33A2X2OuQXUOKhawWCMm","Skryptonite, Райда","Baby mama","Musica36",1,96,48,"32592"
98,"spotify:track:1guHCTD0uiEgTG3HOPgBmU","GRAVECHILL","Twilight","GRAVECHILL",98,106,8,"32460"
99,"spotify:track:5Sk39LuvdwuvL84jD01Dum","MUPP, Sadfriendd","vendetta!","Sadfriendd x MUPP",99,-1,1,"32385"
100,"spotify:track:4qYAgZDdKIGf137Nbdw6gR","KALUSH, Khrystyna Soloviy","Таксі","Columbia Local",37,78,17,"32101"
101,"spotify:track:2B9N1fCinwxEo89GcDGB5I","MORGENSHTERN","12","MORGENSHTERN",3,86,12,"31941"
102,"spotify:track:320b8n5Ew9RgzDP67tVIx1","Scally Milano, LOVV66","Буква Х","AMC MUSIC",59,120,23,"31747"
103,"spotify:track:2DYzsMQpO7xOw7b3JwyIWP","Korol i Shut","Кукла колдуна","United Music Group",5,104,97,"31502"
104,"spotify:track:3bbkkPpf8AdRU6DurnvoC4","Big Baby Tape, Молодой Платон","ВЛЮБИЛАСЬ","OOO Universal Music",7,128,24,"31215"
105,"spotify:track:1AMf9lmFOmLmb0e57QB78e","Дора, MAYBE BABY","Барбисайз","Streaming Club, under exclusive license to Rhymes Music Inc.",6,114,25,"31126"
106,"spotify:track:6elbXjrCvueg010YEQJx8X","KALUSH, Сальто Назад, Skofka","Сонячна (feat. Сальто Назад, Skofka)","Columbia Local",59,79,10,"31032"
107,"spotify:track:3F8ydJz1se1vIxZTRcRjIJ","SHADXWBXRN, ARCHEZ, KXNVRA","PRINCE OF DARKNESS","SHADXWBXRN x ARCHEZ x KXNVRA",85,125,12,"30692"
108,"spotify:track:6xRrfacr5bW5PCtsIZHp6w","Мюслі UA","Остановіть ви цю ху..ню!","мюслі UA",97,97,3,"30691"
109,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",1,100,51,"30220"
110,"spotify:track:66P9j5bWiRBotkxJN9ZsyV","KALUSH","Тіпок","Columbia Local",110,158,2,"30218"
111,"spotify:track:2ksyzVfU0WJoBpu8otr4pz","INTERWORLD","METAMORPHOSIS","INTERWORLD",111,118,2,"30002"
112,"spotify:track:70qbqCW6z92WESMZC1opsd","Nervy","Нервы","Navigator Records",96,117,15,"29944"
113,"spotify:track:16NGHIeBR9Dxx0xKe0vByC","MAX BARSKIH","Буде весна","BEST MUSIC",59,111,10,"29903"
114,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",1,130,45,"29641"
