rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
97,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,95,73,"52074"
98,"spotify:track:40riOy7x9W7GXjyGp4pjAv","Eagles","Hotel California - 2013 Remaster","Rhino/Elektra",52,109,276,"51987"
99,"spotify:track:6f5ExP43esnvdKPddwKXJH","NEIKED, Mae Muller, Polo G","Better Days (NEIKED x Mae Muller x Polo G)","Capitol",9,107,33,"50722"
100,"spotify:track:7ArG7cEuyvTNXDwW7stm85","Lee Mvtthews, NÜ","Takeover","Lee Mvtthews",27,104,60,"50719"
101,"spotify:track:31tf1qEai5o5f4r66Kd0pU","Childish Gambino","Me and Your Mama","Glassnote Entertainment Group LLC",101,148,4,"50632"
102,"spotify:track:7KwZNVEaqikRSBSpyhXK2j","The Notorious B.I.G.","Hypnotize - 2014 Remaster","Rhino Atlantic",77,102,45,"50546"
103,"spotify:track:6Z165JvPnS8PYvGW8oLGLc","Lauren Spencer-Smith","Flowers","Three Name Productions, Inc./ Island Records & Republic Records",27,83,7,"50309"
104,"spotify:track:7KkpWFfKfSivkMD6yrKhGD","SIX60","Someone To Be Around - Bonus Track","Universal Music New Zealand Limited (Distribution)",35,112,32,"50253"
105,"spotify:track:0hquQWY3xvYqN4qtiquniF","Doja Cat","Vegas (From the Original Motion Picture Soundtrack ELVIS)","Kemosabe Records/RCA Records",96,-1,3,"50252"
106,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,105,189,"49931"
107,"spotify:track:0Z2J91b2iTGLVTZC4fKgxf","2Pac, Outlawz","Hit 'Em Up - Single Version","2Pac Greatest Hits",67,100,18,"49644"
108,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",1,118,192,"49351"
