rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
50,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",22,58,20,"175091"
51,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",8,63,44,"158029"
52,"spotify:track:2USlegnFJLrVLpoVfPimKB","Gabry Ponte, LUM!X, Prezioso","Thunder","Spinnin' Records",5,61,51,"153097"
53,"spotify:track:5LYMamLv12UPbemOaTPyeV","Harry Styles","Music For a Sushi Restaurant","Columbia",25,25,2,"143207"
54,"spotify:track:0T5iIrXA4p5GsubkhuBIKV","Stephen Sanchez","Until I Found You","Republic Records",54,92,2,"143099"
55,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,64,47,"140666"
56,"spotify:track:1UJAtQo720sOej8mfEjck3","Halva Priset","Konge på bøgda","All In/GG Music",33,54,3,"133714"
57,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",10,66,30,"133431"
58,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",3,68,38,"133323"
59,"spotify:track:5DXKvETa1xppOmd4CDxs9S","Ed Sheeran","One Life","Atlantic Records UK",59,-1,1,"133209"
60,"spotify:track:2FeBslNBMdR9V58uv6hd2t","Kendrick Lamar","N95","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",20,43,3,"132422"
61,"spotify:track:1beuDJXaekLPtvX1jQe0yx","Kamelen","Creme De La Creme","KingPin Records",33,65,58,"131224"
62,"spotify:track:1r8ZCjfrQxoy2wVaBUbpwg","The Kid LAROI","Thousand Miles","Columbia",12,60,6,"129755"
63,"spotify:track:6NSkEJkizMph9GJSqjNhFW","Chris Holsten","Smilet i ditt eget speil","WM Norway",5,70,64,"128410"
64,"spotify:track:51Zw1cKDgkad0CXv23HCMU","Harry Styles","Daylight","Columbia",38,38,2,"127713"
65,"spotify:track:0rzaRSujxA0bKyjJl6vHYq","Harry Styles","Satellite","Columbia",35,35,2,"121827"
66,"spotify:track:697bFWgzBRm6bmnYWd8GyD","Cornelia Jakobs","Hold Me Closer","WM Sweden",21,47,4,"121722"
67,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",1,72,49,"121500"
68,"spotify:track:135Lf4Q0CzlMNfOxbEUsLH","Benson Boone","GHOST TOWN","Night Street Records, Inc./Warner Records Inc.",1,73,33,"119418"
69,"spotify:track:0sb8ClU3CLoNblxkpmOKzA","Ava Max","Maybe You’re The Problem","Atlantic Records",33,67,5,"119137"
70,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",7,-1,34,"117807"
71,"spotify:track:6xzy1alMqDpN6Zo70eVzQh","Cezinando","De miserable","Universal Music AS",71,-1,1,"117796"
72,"spotify:track:3nhGk6VnrDHy67pXvMhdPa","Sam Ryder","SPACE MAN","Parlophone UK",41,50,3,"117184"
73,"spotify:track:5vkNNLnO28ZGA2QryYpXZU","Vidar Villa, Halva Priset","Den Samme Jævla Sangen","Universal Music AS",15,71,9,"116199"
74,"spotify:track:44lxrAkA7YqDynu96QPCfW","Cezinando","Baby boss","Universal Music AS",74,-1,1,"116116"
75,"spotify:track:3RhyHYnYxuGnP8njFlNxHq","Tate McRae","don't come back","RCA Records Label",75,-1,1,"116038"
76,"spotify:track:1mw0RgNXIpYRyyCdBQbLgA","Harry Styles","Love Of My Life","Columbia",42,42,2,"115299"
77,"spotify:track:1MpCvOlkM8VbH50AL7mAUm","Hagle, Staysman","Bøgda","Universal Music AS",6,74,63,"115113"
78,"spotify:track:3w03UCzYa9dsykfl0Ag3Jh","Sebastian Zalo","Lykkelig uten meg","Universal Music AS",38,62,4,"114697"
79,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,76,33,"112430"
80,"spotify:track:66VDSp4xuQElxDVxaapiVG","Beathoven, DJ Black, Jaannybravo, Solguden","Back To Reality 2021 (feat. Solguden)","WM Norway",46,75,20,"110486"
81,"spotify:track:1oKXshzJtz3zDA6dJY8VlZ","Emma Steinbakken","Jeg glemmer deg aldri (fra Rådebank)","Epic Local",1,79,68,"109185"
82,"spotify:track:1GGk3Q73VX2eBLQ2Yp5Kr2","Martine Lunde, Norges Nye Megahit","Fuckboy","All In/GG Music",3,77,26,"107854"
83,"spotify:track:3nG8AgNEqt9icT5unQBl1a","UNDERGRUNN","Peroni & Perignon","UG Records",77,101,11,"107809"
84,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",5,78,31,"107588"
85,"spotify:track:5vtRUF1yqzWWwZe5rN901j","Karpe","IBOPROFEN","A & K",2,80,18,"106375"
86,"spotify:track:6qj02zSeEJGWZ4c0dn5QzJ","Harry Styles","Boyfriends","Columbia",30,30,2,"105167"
87,"spotify:track:4j6kId9QIqhoXvqHKgSKa0","Harry Styles","Grapejuice","Columbia",36,36,2,"104235"
88,"spotify:track:2LDCsm2XTRKJCfPaTDVVlg","UNDERGRUNN","Medisin","UG Records",85,103,8,"100717"
89,"spotify:track:1W7WTGXs3mQgvSDKZl67EO","William, MGPjr","Tusen tanker","Touchdown Music",89,-1,1,"99554"
90,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",5,88,37,"99396"
91,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",1,83,31,"99344"
92,"spotify:track:7fZBQnc0zXwVybgCIrQQil","Imanbek, BYOR","Belly Dancer","Musical Freedom",92,144,2,"99179"
93,"spotify:track:2nIgV90BbhZqq3RXazLV1w","Kris Winther, LamboLaz, SuperJonny, Lil Holmie, Rapposaurus Rex","Barock 2021 (Nesbrurussen)","FLAME",17,82,55,"97594"
94,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,91,55,"97248"
95,"spotify:track:04rjxIPsEtpM8Yj9UPy6Tt","J-Dawg, Lille Saus","Disco Demolition 2018 (Stabekk Anthem)","J-Dawg",10,85,128,"97206"
96,"spotify:track:0no8IGPzsUYcOCg66eGeAX","Matoma, JP Cooper","Midnight Sun","Matoma",96,-1,1,"97163"
97,"spotify:track:03qh7qUB2zEPVWUc9isLCW","Alexa Cappelli","Could've Just Left Me Alone","Arista Records",97,-1,1,"96930"
98,"spotify:track:49LvD3xCNUitKp7ex86B3P","Karpe","KENYA - Live from DY Patil Stadium, Mumbai","A & K",3,89,18,"96524"
99,"spotify:track:4qkchijBTUVzbQt9jbPv9k","Kris Winther, SuperJonny, Rapposaurus Rex, LamboLaz","Blitzkrieg 2022 - Drammen","Winther Records",55,84,29,"94448"
100,"spotify:track:2vHzOWRKYPLu8umRPIFuOq","KALUSH","Stefania (Kalush Orchestra)","Columbia Local",19,51,3,"93988"
101,"spotify:track:35TyJIMR3xRouUuo2sjS6v","Harry Styles","Cinema","Columbia",48,48,2,"92657"
102,"spotify:track:69w5X6uTrOaWM32IetSzvO","Harry Styles","Daydreaming","Columbia",49,49,2,"92544"
103,"spotify:track:2yx3W98N7XWMCH6Q2CdbYn","Gunslingers","Bygdaslaur","Musikk og Underholdning AS",103,-1,1,"92499"
104,"spotify:track:1KKqiE7UtShqsjZwYvWpm8","Hagle","Ærbeskær","Universal Music AS",8,94,57,"91928"
105,"spotify:track:3EzeIilO4QWtrGRqG9TVqB","Mr Melk","Fredag - Digg å være norsk","RCA Records Label",13,81,11,"91728"
106,"spotify:track:0S1czUi29BRmzhNHO84EHf","Halva Priset","Kompis","All In/GG Music",9,93,18,"91721"
107,"spotify:track:6JXoGGSRDxGYPZwOTA13jc","Cezinando","Adjø, farvel","Universal Music AS",107,-1,1,"91577"
108,"spotify:track:5VgttQMiU6fOHxUwmJZ5QQ","Hagle, Den BB","Rullær","Universal Music AS",10,97,31,"91145"
109,"spotify:track:0PjGxOaBFjQfesMeT5HbAw","Kudos, Madcum","Klask 2022 (Hjemmesnekk)","KudosMusic",32,87,28,"91120"
110,"spotify:track:3yMC1KsTwh0ceXdIe4QQAQ","Lauren Spencer-Smith","Fingers Crossed","Three Name Productions, Inc./ Island Records & Republic Records",1,96,22,"91101"
111,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",3,100,45,"90653"
112,"spotify:track:0dYIw6tvRSscoGrBzXBZa2","Cir.Cuz","Denne Sommer´n","Tylden",81,109,5,"89368"
113,"spotify:track:6hCGVqheUBzymvfA7IB4Y9","Dagny","Somebody","Little Daggers Records",8,111,107,"89007"
114,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,107,131,"87831"
115,"spotify:track:2J2Z1SkXYghSajLibnQHOa","Sia","Unstoppable","Monkey Puzzle Records/RCA Records",74,108,34,"87277"
116,"spotify:track:7l9IqDtVWJurTvkQHq1BGh","Tate McRae","she's all i wanna be","RCA Records Label",8,127,17,"86734"
117,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",79,112,36,"86363"
118,"spotify:track:6gI9b2VsoWhjhIuIeToDVs","Kendrick Lamar, Blxst, Amanda Reifer","Die Hard","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",30,69,3,"86155"
119,"spotify:track:4sNG6zQBmtq7M8aeeKJRMQ","Declan McKenna","Brazil","Columbia",119,-1,1,"86127"
120,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",120,139,2,"85833"
121,"spotify:track:1kwHrBWAlucOE57lWugotk","Felix Jaehn, Zoe Wees","Do It Better (feat. Zoe Wees)","Virgin",121,-1,1,"85475"
122,"spotify:track:03A6SBlg1C7T8UMjBSz4Zn","Hjorterud Allé","Hjorterud Allé","Hjorterud Allé",39,90,8,"85448"
123,"spotify:track:0H8Tclo4x4kbZruQtZFNSX","NEIKED, Anne-Marie, Latto","I Just Called","Atlantic Records UK",123,-1,1,"84570"
124,"spotify:track:4SS4YfDAEQG0fZAe1xfgn3","Victor Leksell","Svag","Columbia",1,117,122,"84274"
125,"spotify:track:1yHGoNVtlz20xq2ny8QpxP","Hagle","Felleskjøpet-dress","Universal Music AS",25,99,6,"84028"
126,"spotify:track:7yRrAsBprcsSDtiENWVQds","Stavangerkameratene","Bare så du vett det","daWorks Records",79,116,257,"83278"
127,"spotify:track:5WCksBebNJWqdsDQnHHf71","Donzo x Mitchi","Club Banger","Donzo x Mitchi",127,-1,1,"82953"
128,"spotify:track:2KnLkZ3z7PO3kgVGHGqDpD","Shawn Mendes","It'll Be Okay","Shawn Mendes LP4-5 PS/ Island",5,104,26,"82735"
