rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
105,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",7,100,29,"245657"
106,"spotify:track:59nOXPmaKlBfGMDeOVGrIK","Future, Drake, Tems","WAIT FOR U (feat. Drake & Tems)","Epic/Freebandz",57,107,5,"242987"
107,"spotify:track:1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift","Don’t Blame Me","Big Machine Records, LLC",107,131,2,"241449"
108,"spotify:track:1Fc6lVQFPOcEVz3QWEzXWL","Snelle, Maan","Blijven Slapen","ROQ 'N Rolla Music/8Ball Music",1,101,66,"240117"
109,"spotify:track:0JpEMzTHbt2zBIXrntrXzG","Robin Schulz, Dennis Lloyd","Young Right Now","WM Germany",38,95,23,"239667"
110,"spotify:track:6mnUbcWD9txsupQrXhoekO","Ashafar","Zo Diep","Ashafar",39,39,2,"235294"
111,"spotify:track:4gOsMZ4bhBz0d313Lbz61t","Matt Simons, Tabitha","Ik Wist Het","[PIAS] Recordings Holland",58,111,18,"232379"
112,"spotify:track:6f3vDmoE9ssTrOdLpJKxzT","Maan","Leven","8ball Music",23,110,26,"230160"
113,"spotify:track:3AT0yKs2cWdKII3JBxzmqv","RONDÉ","Hard to Say Goodbye","RONDÉ",18,113,38,"224879"
114,"spotify:track:5MCYr1sRABY6kNKdRK4ey7","Snelle","Pizza Met Ananas","ROQ 'N Rolla Music",66,116,11,"223946"
115,"spotify:track:2USlegnFJLrVLpoVfPimKB","Gabry Ponte, LUM!X, Prezioso","Thunder","Spinnin' Records",12,117,37,"222342"
116,"spotify:track:7D5vAulNfrQV6xEwzgH0OF","De Jeugd Van Tegenwoordig","Sterrenstof","Top Notch Music BV",56,114,239,"221713"
117,"spotify:track:0HAJfsxbOce31veqKDgGHK","Djaga Djaga","Virus","OJ Fam Entertainment",78,78,2,"218645"
118,"spotify:track:2rdAPax7p9QRghy0wKiw6d","Thomas Acda, Rolf Sanchez, Kraantje Pappie","Missen Zou","CTM / Tribe Music",64,102,10,"217171"
119,"spotify:track:6qj02zSeEJGWZ4c0dn5QzJ","Harry Styles","Boyfriends","Columbia",48,48,2,"215214"
120,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",11,122,44,"214257"
121,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",121,141,4,"212740"
122,"spotify:track:6gI9b2VsoWhjhIuIeToDVs","Kendrick Lamar, Blxst, Amanda Reifer","Die Hard","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",41,77,3,"210784"
123,"spotify:track:531KGXtBroSrOX9LVmiIgc","Dave","Starlight","Dave / Neighbourhood Recordings",25,119,13,"210627"
124,"spotify:track:68qTD5PAoqFgrkw5W2DHL5","Kraantje Pappie, Bizzey","De Manier","Noah's Ark BV",21,118,86,"209790"
125,"spotify:track:7j2TJXhcE1aAzB6Evmgvm0","DI-RECT","Through The Looking Glass","DI-RECT Music Productions under Exclusive license to 8Ball Music BV",125,-1,1,"207540"
126,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",18,138,38,"206866"
127,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",1,177,73,"205845"
128,"spotify:track:5rES9eqpHTAlv7jVY1SUQn","Suzan & Freek","Onderweg Naar Later","Sony Music Entertainment",7,120,47,"205386"
