rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
78,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",12,91,30,"12369"
79,"spotify:track:6qj02zSeEJGWZ4c0dn5QzJ","Harry Styles","Boyfriends","Columbia",28,28,2,"12344"
80,"spotify:track:48q0vSHcJdhK3IiXH8C5WJ","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",27,102,85,"12302"
81,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",2,76,29,"12271"
82,"spotify:track:6kYGOFNUMxpab09L5Ukoke","Kendrick Lamar","Rich Spirit","pgLang/Top Dawg Entertainment/Aftermath/Interscope Records",24,51,3,"12065"
83,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,100,131,"12004"
84,"spotify:track:59CfNbkERJ3NoTXDvoURjj","Dove Cameron","Boyfriend","Disruptor Records/Columbia",16,84,16,"11997"
85,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",21,87,42,"11826"
86,"spotify:track:0J7oHYxjF6Oln61wy0kP2i","niteboi","u.","niteboi",34,108,32,"11677"
87,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",7,109,86,"11661"
88,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",1,88,85,"11650"
89,"spotify:track:1F80MEkZA9yTlpMQp9dhht","Tinlicker, Helsloot","Because You Move Me","Armada Electronic Elements",58,112,53,"11496"
90,"spotify:track:37y7iDayfwm3WXn5BiAoRk","Steve Lacy","Dark Red","Three Quarter",26,107,44,"11490"
91,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",6,97,55,"11447"
92,"spotify:track:59nOXPmaKlBfGMDeOVGrIK","Future, Drake, Tems","WAIT FOR U (feat. Drake & Tems)","Epic/Freebandz",33,95,5,"11430"
93,"spotify:track:0T5iIrXA4p5GsubkhuBIKV","Stephen Sanchez","Until I Found You","Republic Records",93,186,2,"11404"
94,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music, LLC",5,89,32,"11296"
95,"spotify:track:1JaOUMmaSZlWfONvT4HTlg","Konstrakta","In corpore sano","PGP RTS",11,38,3,"11282"
96,"spotify:track:7ef4DlsgrMEH11cDZd32M6","Calvin Harris, Dua Lipa","One Kiss (with Dua Lipa)","Sony Music UK",1,-1,82,"11260"
97,"spotify:track:6ChnGkBwnq2HUJD24YhMhW","Cheriimoya, Sierra Kidd","Living Life, In The Night","Cheriimoya",89,132,14,"11162"
98,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",57,104,59,"11141"
99,"spotify:track:3AVXwaOGCEL8cmBecfcsFJ","Charlie Puth","Light Switch","Atlantic Records",26,103,19,"11058"
100,"spotify:track:3AVrVz5rK8Hrqo9YGiVGN5","Cigarettes After Sex","Apocalypse","PTKF",82,121,49,"11019"
101,"spotify:track:7I4ibsZgwuf46g0xHuTC8s","BONES","HDMI","TeamSESH",25,101,27,"10985"
102,"spotify:track:63idiVcxkGB3hgH6n3qKqM","Zdob si Zdub, Fratii Advahov","Trenulețul (cu Frații Advahov)","Universal Music Romania Distributed Labels",13,42,4,"10806"
103,"spotify:track:3rq5w4bQGigXOfdN30ATJt","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",46,127,238,"10660"
